pid,stim,compat,rt,acc
8,arrow,compat,497,1
8,arrow,incomp,444,1
8,arrow,incomp,536,1
8,arrow,incomp,1002,1
8,arrow,compat,509,1
8,arrow,compat,408,1
8,gaze,incomp,693,1
8,gaze,incomp,736,1
8,arrow,compat,559,1
8,arrow,incomp,462,1
8,gaze,incomp,498,1
8,gaze,incomp,531,1
8,arrow,compat,715,1
8,arrow,incomp,502,1
8,arrow,incomp,799,1
8,gaze,compat,542,1
8,gaze,compat,439,1
8,arrow,compat,667,1
8,arrow,incomp,574,1
8,arrow,compat,379,1
8,arrow,compat,499,1
8,arrow,compat,502,1
8,gaze,incomp,543,1
8,gaze,incomp,472,1
8,gaze,compat,378,1
8,arrow,incomp,578,1
8,gaze,compat,511,1
8,gaze,incomp,473,1
8,gaze,incomp,580,1
8,arrow,incomp,604,1
8,arrow,incomp,481,1
8,arrow,incomp,540,1
8,arrow,compat,468,1
8,arrow,incomp,535,1
8,arrow,compat,606,1
8,gaze,compat,652,1
8,gaze,incomp,479,1
8,gaze,compat,474,1
8,arrow,compat,693,1
8,arrow,incomp,686,1
8,gaze,incomp,625,1
8,arrow,incomp,686,1
8,arrow,compat,456,1
8,gaze,incomp,452,1
8,gaze,incomp,479,1
8,gaze,compat,545,1
8,arrow,compat,449,1
8,arrow,incomp,628,1
8,gaze,compat,594,1
8,gaze,compat,481,1
8,gaze,compat,380,1
8,gaze,incomp,579,1
8,gaze,incomp,345,1
8,arrow,incomp,490,1
8,gaze,incomp,516,1
8,gaze,incomp,534,1
8,gaze,compat,623,1
8,arrow,incomp,564,1
8,gaze,incomp,533,1
8,gaze,incomp,437,1
8,gaze,compat,377,1
8,gaze,compat,399,1
8,arrow,incomp,494,1
8,arrow,compat,968,1
8,gaze,incomp,478,1
8,gaze,compat,618,1
8,arrow,incomp,637,1
8,arrow,compat,562,1
8,arrow,compat,418,1
8,gaze,incomp,469,1
8,gaze,incomp,473,1
8,gaze,incomp,492,1
8,gaze,incomp,525,1
8,gaze,incomp,711,1
8,gaze,incomp,466,1
8,gaze,incomp,532,1
8,arrow,incomp,518,1
8,arrow,incomp,542,1
8,gaze,incomp,502,1
8,gaze,compat,528,1
8,gaze,incomp,360,1
8,gaze,compat,536,1
8,arrow,incomp,736,1
8,gaze,incomp,617,1
8,arrow,compat,550,1
8,arrow,incomp,532,1
8,arrow,incomp,391,1
8,arrow,compat,580,1
8,gaze,incomp,739,1
8,arrow,incomp,532,1
8,arrow,compat,475,1
8,gaze,incomp,518,1
8,gaze,compat,454,1
8,gaze,compat,562,1
8,arrow,compat,545,1
8,arrow,incomp,585,1
8,gaze,compat,575,1
8,gaze,compat,469,1
8,arrow,compat,536,1
8,gaze,incomp,521,1
8,gaze,compat,506,1
8,gaze,incomp,380,1
8,gaze,incomp,388,1
8,gaze,compat,673,1
8,gaze,compat,317,1
8,arrow,compat,373,1
8,gaze,incomp,532,1
8,gaze,incomp,420,1
8,arrow,compat,544,1
8,arrow,incomp,505,1
8,gaze,incomp,514,1
8,gaze,compat,426,1
8,gaze,incomp,591,1
8,arrow,compat,749,1
8,arrow,incomp,548,1
8,gaze,compat,524,1
8,arrow,incomp,533,1
8,arrow,compat,590,1
8,gaze,compat,419,1
8,arrow,incomp,680,1
8,arrow,compat,579,1
8,gaze,compat,753,1
8,gaze,compat,513,1
8,arrow,incomp,531,1
8,gaze,incomp,468,1
8,arrow,compat,503,1
8,arrow,incomp,706,1
8,gaze,compat,483,1
8,arrow,incomp,532,1
8,arrow,compat,365,1
8,arrow,incomp,604,1
8,arrow,compat,458,1
8,gaze,incomp,1061,1
8,arrow,compat,505,1
8,arrow,compat,458,1
8,gaze,compat,564,1
8,arrow,incomp,533,1
8,arrow,compat,518,1
8,arrow,incomp,551,1
8,arrow,compat,511,1
8,gaze,incomp,441,1
8,gaze,compat,557,1
8,arrow,incomp,509,1
8,arrow,compat,653,1
8,arrow,incomp,473,1
8,gaze,incomp,621,1
8,arrow,incomp,440,1
8,arrow,compat,477,1
8,arrow,incomp,527,1
8,arrow,incomp,536,1
8,gaze,compat,528,1
8,arrow,incomp,496,1
8,gaze,incomp,530,1
8,gaze,incomp,515,1
8,arrow,incomp,413,1
8,arrow,compat,587,1
8,gaze,compat,394,1
8,gaze,compat,519,1
8,gaze,incomp,473,1
8,gaze,compat,428,1
8,arrow,incomp,512,1
8,arrow,compat,418,1
8,arrow,compat,518,1
8,arrow,compat,440,1
8,gaze,compat,428,1
8,gaze,compat,371,1
8,arrow,compat,353,1
8,gaze,incomp,369,1
8,arrow,incomp,424,1
8,gaze,incomp,493,1
8,arrow,compat,607,1
8,arrow,compat,485,1
8,gaze,compat,405,1
8,arrow,incomp,403,1
8,gaze,incomp,545,1
8,gaze,compat,442,1
8,arrow,compat,414,1
8,gaze,compat,443,1
8,gaze,compat,504,1
8,arrow,incomp,497,1
8,arrow,compat,588,1
8,arrow,incomp,377,1
8,arrow,incomp,567,1
8,gaze,compat,448,1
8,gaze,compat,372,1
8,arrow,incomp,610,1
8,gaze,compat,320,1
8,arrow,compat,472,1
8,gaze,compat,458,1
8,arrow,compat,519,1
8,gaze,incomp,376,1
8,gaze,incomp,622,1
8,gaze,incomp,499,1
9,arrow,compat,879,1
9,gaze,compat,653,1
9,arrow,incomp,541,1
9,gaze,compat,585,1
9,gaze,incomp,644,1
9,gaze,compat,553,1
9,arrow,incomp,580,1
9,gaze,compat,567,1
9,gaze,incomp,675,1
9,gaze,compat,601,1
9,gaze,compat,915,1
9,arrow,incomp,616,1
9,gaze,compat,584,1
9,gaze,compat,563,1
9,arrow,incomp,582,1
9,arrow,compat,552,1
9,gaze,compat,651,1
9,arrow,compat,603,1
9,gaze,incomp,478,1
9,arrow,compat,635,1
9,gaze,incomp,652,1
9,arrow,incomp,532,1
9,arrow,compat,608,1
9,arrow,incomp,545,1
9,gaze,compat,1334,1
9,gaze,incomp,1018,1
9,gaze,compat,642,1
9,arrow,incomp,571,1
9,gaze,compat,526,1
9,gaze,incomp,691,1
9,arrow,compat,704,1
9,arrow,incomp,622,1
9,gaze,compat,528,1
9,gaze,incomp,484,1
9,gaze,compat,419,1
9,arrow,compat,468,1
9,arrow,incomp,660,1
9,arrow,compat,355,1
9,gaze,compat,583,1
9,gaze,compat,625,1
9,arrow,incomp,609,1
9,gaze,compat,386,1
9,gaze,incomp,501,1
9,arrow,compat,931,1
9,gaze,compat,560,1
9,gaze,incomp,492,1
9,gaze,compat,905,1
9,arrow,incomp,654,1
9,gaze,compat,469,1
9,arrow,incomp,539,1
9,arrow,compat,440,1
9,gaze,incomp,608,1
9,gaze,incomp,523,1
9,arrow,compat,503,1
9,arrow,compat,676,1
9,arrow,compat,363,1
9,arrow,incomp,422,1
9,arrow,incomp,479,1
9,arrow,incomp,542,1
9,arrow,compat,498,1
9,arrow,compat,472,1
9,gaze,incomp,479,1
9,gaze,compat,803,1
9,arrow,compat,381,1
9,arrow,compat,558,1
9,gaze,compat,594,1
9,gaze,incomp,554,1
9,gaze,incomp,518,1
9,arrow,compat,698,1
9,arrow,compat,528,1
9,gaze,incomp,973,1
9,arrow,compat,440,1
9,gaze,incomp,576,1
9,gaze,incomp,798,1
9,arrow,compat,568,1
9,gaze,compat,635,1
9,gaze,incomp,476,1
9,arrow,compat,370,1
9,arrow,compat,374,1
9,arrow,incomp,610,1
9,gaze,incomp,650,1
9,arrow,incomp,562,1
9,gaze,incomp,429,1
9,gaze,incomp,494,1
9,arrow,compat,1381,1
9,arrow,compat,454,1
9,arrow,compat,470,1
9,gaze,incomp,396,1
9,arrow,incomp,630,1
9,gaze,compat,743,1
9,gaze,compat,404,1
9,gaze,incomp,468,1
9,arrow,incomp,907,1
9,gaze,incomp,616,1
9,arrow,incomp,1071,1
9,gaze,incomp,854,1
9,arrow,incomp,621,1
9,arrow,incomp,631,1
9,gaze,incomp,798,1
9,gaze,compat,487,1
9,arrow,incomp,550,1
9,arrow,compat,730,1
9,arrow,compat,438,1
9,gaze,compat,526,1
9,arrow,incomp,499,1
9,arrow,incomp,481,1
9,gaze,incomp,440,1
9,gaze,incomp,609,1
9,arrow,incomp,578,1
9,gaze,incomp,557,1
9,arrow,incomp,457,1
9,arrow,incomp,416,1
9,gaze,compat,458,1
9,arrow,incomp,513,1
9,gaze,compat,773,1
9,arrow,compat,616,1
9,gaze,compat,473,1
9,gaze,incomp,552,1
9,arrow,incomp,388,1
9,arrow,incomp,462,1
9,gaze,incomp,598,1
9,gaze,compat,511,1
9,gaze,compat,906,1
9,arrow,compat,431,1
9,gaze,compat,527,1
9,arrow,incomp,453,1
9,gaze,compat,500,1
9,gaze,compat,450,1
9,arrow,compat,538,1
9,gaze,compat,927,1
9,arrow,incomp,651,1
9,gaze,incomp,459,1
9,gaze,incomp,396,1
9,gaze,compat,469,1
9,arrow,compat,372,1
9,arrow,incomp,479,1
9,arrow,compat,397,1
9,arrow,incomp,662,1
9,arrow,incomp,486,1
9,arrow,compat,508,1
9,arrow,incomp,586,1
9,arrow,incomp,613,1
9,gaze,incomp,588,1
9,gaze,incomp,639,1
9,gaze,incomp,961,1
9,arrow,compat,579,1
9,gaze,compat,517,1
9,gaze,incomp,627,1
9,arrow,incomp,580,1
9,arrow,compat,550,1
9,arrow,compat,498,1
9,arrow,compat,624,1
9,gaze,incomp,825,1
9,arrow,incomp,572,1
9,arrow,compat,399,1
9,arrow,compat,498,1
9,arrow,compat,584,1
9,arrow,incomp,602,1
9,gaze,incomp,499,1
9,gaze,incomp,528,1
9,gaze,compat,534,1
9,gaze,incomp,426,1
9,arrow,compat,444,1
9,arrow,compat,524,1
9,arrow,incomp,424,1
9,gaze,compat,506,1
9,gaze,compat,439,1
9,arrow,compat,408,1
9,arrow,incomp,409,1
9,arrow,compat,491,1
9,gaze,compat,915,1
9,arrow,compat,576,1
9,arrow,compat,386,1
9,gaze,compat,949,1
9,arrow,incomp,577,1
9,arrow,compat,460,1
9,gaze,incomp,716,1
9,arrow,compat,472,1
9,arrow,compat,495,1
9,gaze,incomp,383,1
9,arrow,incomp,433,1
9,gaze,compat,498,1
9,gaze,incomp,753,1
9,arrow,compat,409,1
9,arrow,incomp,484,1
9,arrow,incomp,586,1
9,arrow,incomp,692,1
9,gaze,compat,610,1
9,arrow,compat,516,1
9,arrow,incomp,697,1
9,gaze,compat,414,1
9,arrow,incomp,499,1
9,arrow,compat,745,1
9,arrow,incomp,534,1
9,arrow,compat,585,1
9,arrow,incomp,524,1
9,gaze,compat,746,1
9,arrow,incomp,566,1
9,gaze,incomp,633,1
9,gaze,incomp,497,1
9,gaze,compat,695,1
9,arrow,compat,820,1
9,gaze,incomp,470,1
9,gaze,compat,548,1
9,gaze,compat,544,1
9,arrow,incomp,435,1
9,gaze,compat,436,1
9,gaze,incomp,420,1
9,gaze,incomp,566,1
9,gaze,incomp,481,1
9,gaze,incomp,703,1
9,gaze,compat,549,1
9,gaze,incomp,528,1
9,arrow,compat,520,1
9,arrow,incomp,597,1
9,gaze,compat,486,1
9,gaze,incomp,854,1
9,gaze,compat,460,1
9,gaze,incomp,507,1
9,gaze,incomp,602,1
9,gaze,compat,644,1
9,gaze,incomp,531,1
9,arrow,incomp,703,1
9,gaze,compat,693,1
9,gaze,compat,532,1
9,gaze,compat,479,1
9,gaze,incomp,430,1
9,arrow,compat,607,1
9,arrow,incomp,688,1
9,arrow,incomp,622,1
9,gaze,compat,456,1
9,arrow,compat,519,1
9,arrow,incomp,500,1
9,gaze,compat,682,1
9,arrow,incomp,481,1
9,gaze,incomp,471,1
9,arrow,compat,438,1
9,arrow,incomp,758,1
9,gaze,incomp,441,1
9,gaze,incomp,523,1
9,arrow,compat,527,1
9,gaze,incomp,501,1
9,arrow,compat,674,1
9,gaze,compat,544,1
9,gaze,compat,565,1
10,gaze,incomp,607,1
10,gaze,incomp,711,1
10,arrow,compat,588,1
10,arrow,incomp,550,1
10,arrow,compat,560,1
10,arrow,incomp,514,1
10,gaze,compat,550,1
10,arrow,incomp,641,1
10,gaze,incomp,528,1
10,gaze,compat,453,1
10,gaze,compat,403,1
10,gaze,incomp,563,1
10,gaze,incomp,518,1
10,arrow,incomp,515,1
10,gaze,incomp,735,1
10,gaze,compat,490,1
10,arrow,incomp,560,1
10,arrow,incomp,619,1
10,gaze,incomp,643,1
10,gaze,compat,450,1
10,arrow,compat,577,1
10,arrow,compat,643,1
10,arrow,compat,595,1
10,gaze,incomp,588,1
10,arrow,compat,461,1
10,gaze,incomp,580,1
10,arrow,incomp,679,1
10,gaze,incomp,740,1
10,arrow,incomp,487,1
10,gaze,incomp,733,1
10,arrow,compat,472,1
10,arrow,incomp,543,1
10,arrow,compat,487,1
10,arrow,compat,540,1
10,gaze,incomp,511,1
10,arrow,compat,565,1
10,gaze,compat,638,1
10,gaze,compat,838,1
10,arrow,compat,733,1
10,arrow,incomp,552,1
10,gaze,incomp,539,1
10,gaze,compat,533,1
10,arrow,compat,538,1
10,arrow,incomp,477,1
10,arrow,compat,515,1
10,arrow,compat,544,1
10,arrow,compat,443,1
10,gaze,compat,686,1
10,arrow,compat,540,1
10,gaze,incomp,576,1
10,arrow,compat,585,1
10,arrow,incomp,539,1
10,arrow,compat,447,1
10,arrow,incomp,574,1
10,gaze,incomp,560,1
10,arrow,incomp,570,1
10,arrow,compat,564,1
10,arrow,compat,567,1
10,gaze,compat,561,1
10,arrow,compat,619,1
10,gaze,incomp,595,1
10,arrow,incomp,565,1
10,gaze,incomp,615,1
10,gaze,incomp,527,1
10,arrow,compat,628,1
10,arrow,compat,515,1
10,arrow,compat,448,1
10,gaze,incomp,607,1
10,gaze,compat,614,1
10,gaze,incomp,463,1
10,gaze,compat,535,1
10,gaze,incomp,466,1
10,arrow,compat,447,1
10,gaze,compat,526,1
10,arrow,incomp,514,1
10,gaze,incomp,742,1
10,arrow,incomp,610,1
10,arrow,compat,546,1
10,arrow,incomp,590,1
10,arrow,incomp,591,1
10,arrow,compat,808,1
10,arrow,incomp,513,1
10,arrow,incomp,542,1
10,gaze,incomp,770,1
10,gaze,compat,635,1
10,gaze,compat,641,1
10,gaze,compat,577,1
10,arrow,incomp,499,1
10,gaze,compat,592,1
10,gaze,incomp,505,1
10,arrow,incomp,454,1
10,arrow,incomp,949,1
10,arrow,incomp,488,1
10,gaze,incomp,565,1
10,gaze,incomp,767,1
10,gaze,compat,539,1
10,arrow,compat,480,1
10,gaze,incomp,501,1
10,gaze,compat,578,1
10,arrow,incomp,668,1
10,gaze,compat,618,1
10,gaze,compat,739,1
10,arrow,compat,621,1
10,gaze,incomp,758,1
10,gaze,compat,703,1
10,gaze,incomp,564,1
10,gaze,compat,734,1
10,gaze,compat,745,1
10,gaze,compat,549,1
10,arrow,incomp,608,1
10,gaze,compat,465,1
10,arrow,incomp,567,1
10,gaze,compat,649,1
10,gaze,incomp,759,1
10,arrow,incomp,474,1
10,arrow,incomp,600,1
10,gaze,compat,617,1
10,gaze,compat,585,1
10,arrow,compat,619,1
10,arrow,incomp,491,1
10,gaze,incomp,544,1
10,arrow,compat,677,1
10,gaze,compat,434,1
10,gaze,incomp,505,1
10,arrow,compat,583,1
10,gaze,compat,695,1
10,arrow,incomp,509,1
10,gaze,incomp,775,1
10,arrow,compat,586,1
10,gaze,incomp,684,1
10,arrow,incomp,649,1
10,gaze,incomp,582,1
10,gaze,compat,657,1
10,gaze,incomp,607,1
10,arrow,compat,616,1
10,gaze,compat,560,1
10,arrow,compat,555,1
10,arrow,compat,477,1
10,gaze,compat,668,1
10,arrow,incomp,450,1
10,gaze,incomp,880,1
10,arrow,incomp,485,1
10,arrow,incomp,635,1
10,gaze,compat,691,1
10,gaze,incomp,496,1
10,arrow,incomp,678,1
10,gaze,compat,595,1
10,arrow,compat,508,1
10,gaze,incomp,625,1
10,gaze,incomp,801,1
10,gaze,incomp,690,1
10,arrow,incomp,510,1
10,gaze,incomp,612,1
10,arrow,compat,492,1
10,gaze,incomp,722,1
10,arrow,compat,718,1
10,gaze,incomp,489,1
10,gaze,incomp,687,1
10,gaze,compat,625,1
10,arrow,compat,753,1
10,arrow,compat,515,1
10,gaze,compat,543,1
10,arrow,incomp,500,1
10,arrow,compat,672,1
10,arrow,compat,742,1
10,arrow,incomp,585,1
10,gaze,compat,634,1
10,gaze,incomp,586,1
10,gaze,incomp,683,1
10,gaze,compat,552,1
10,gaze,incomp,468,1
10,gaze,compat,497,1
10,gaze,compat,501,1
10,arrow,incomp,474,1
10,arrow,incomp,633,1
10,arrow,incomp,576,1
10,gaze,incomp,795,1
10,arrow,incomp,924,1
10,gaze,compat,600,1
10,gaze,compat,479,1
10,arrow,compat,575,1
10,arrow,incomp,553,1
10,gaze,compat,1123,1
10,gaze,incomp,583,1
10,gaze,compat,568,1
10,gaze,incomp,874,1
10,arrow,incomp,784,1
10,arrow,incomp,602,1
10,arrow,incomp,642,1
10,arrow,incomp,482,1
10,arrow,compat,516,1
10,arrow,compat,504,1
10,gaze,compat,357,1
10,gaze,compat,960,1
10,arrow,compat,602,1
10,arrow,incomp,659,1
10,arrow,compat,689,1
10,arrow,compat,615,1
10,arrow,compat,600,1
10,gaze,incomp,552,1
10,gaze,incomp,507,1
10,gaze,compat,592,1
10,arrow,incomp,561,1
10,arrow,incomp,483,1
10,arrow,incomp,393,1
10,gaze,compat,490,1
10,arrow,incomp,537,1
10,gaze,compat,572,1
10,arrow,incomp,518,1
10,arrow,compat,442,1
10,arrow,incomp,498,1
10,gaze,incomp,470,1
10,gaze,compat,564,1
10,gaze,incomp,494,1
10,arrow,incomp,500,1
10,arrow,compat,465,1
10,arrow,compat,655,1
10,gaze,compat,558,1
10,gaze,incomp,585,1
10,arrow,incomp,586,1
10,gaze,incomp,555,1
10,gaze,incomp,646,1
10,arrow,compat,729,1
10,arrow,compat,460,1
10,gaze,compat,523,1
10,arrow,incomp,510,1
10,arrow,compat,627,1
10,arrow,compat,587,1
10,gaze,compat,518,1
10,gaze,compat,633,1
10,arrow,compat,528,1
10,arrow,compat,685,1
10,arrow,compat,707,1
10,gaze,incomp,583,1
10,arrow,incomp,600,1
10,gaze,incomp,736,1
10,gaze,compat,708,1
10,gaze,incomp,689,1
10,gaze,incomp,663,1
10,gaze,compat,1085,1
10,gaze,compat,705,1
10,arrow,compat,567,1
10,arrow,compat,544,1
10,arrow,incomp,675,1
10,arrow,incomp,842,1
10,arrow,incomp,553,1
10,gaze,compat,580,1
10,arrow,compat,541,1
10,arrow,compat,513,1
10,gaze,compat,653,1
10,gaze,compat,573,1
10,arrow,incomp,598,1
10,gaze,compat,551,1
10,gaze,incomp,730,1
100,gaze,compat,477,1
100,arrow,incomp,496,1
100,arrow,compat,334,1
100,gaze,incomp,463,1
100,arrow,incomp,457,1
100,gaze,compat,452,1
100,gaze,incomp,575,1
100,gaze,compat,405,1
100,arrow,incomp,484,1
100,gaze,compat,357,1
100,gaze,incomp,492,1
100,arrow,incomp,654,1
100,gaze,incomp,428,1
100,arrow,incomp,357,1
100,gaze,compat,477,1
100,gaze,incomp,453,1
100,gaze,incomp,392,1
100,arrow,compat,421,1
100,gaze,incomp,381,1
100,gaze,compat,420,1
100,arrow,compat,413,1
100,arrow,compat,440,1
100,gaze,compat,342,1
100,gaze,compat,484,1
100,arrow,incomp,430,1
100,gaze,compat,505,1
100,arrow,compat,772,1
100,gaze,incomp,541,1
100,arrow,compat,374,1
100,arrow,incomp,469,1
100,arrow,incomp,439,1
100,gaze,incomp,582,1
100,arrow,incomp,417,1
100,gaze,incomp,477,1
100,arrow,compat,469,1
100,gaze,incomp,487,1
100,gaze,incomp,372,1
100,arrow,incomp,436,1
100,gaze,compat,461,1
100,arrow,compat,429,1
100,arrow,compat,563,1
100,arrow,incomp,400,1
100,gaze,incomp,591,1
100,arrow,compat,586,1
100,gaze,compat,471,1
100,arrow,incomp,646,1
100,gaze,incomp,502,1
100,arrow,incomp,495,1
100,gaze,compat,400,1
100,arrow,compat,438,1
100,gaze,compat,380,1
100,arrow,compat,407,1
100,gaze,compat,429,1
100,arrow,incomp,426,1
100,arrow,incomp,449,1
100,gaze,compat,338,1
100,arrow,incomp,444,1
100,gaze,incomp,469,1
100,gaze,incomp,332,1
100,arrow,compat,437,1
100,gaze,compat,348,1
100,arrow,compat,321,1
100,gaze,incomp,621,1
100,arrow,incomp,478,1
100,arrow,incomp,503,1
100,gaze,compat,426,1
100,gaze,compat,424,1
100,gaze,compat,452,1
100,arrow,incomp,719,1
100,arrow,incomp,702,1
100,gaze,incomp,447,1
100,arrow,compat,514,1
100,gaze,compat,524,1
100,gaze,incomp,402,1
100,arrow,incomp,614,1
100,gaze,incomp,506,1
100,gaze,incomp,477,1
100,gaze,compat,491,1
100,gaze,incomp,533,1
100,gaze,incomp,604,1
100,arrow,compat,530,1
100,arrow,incomp,422,1
100,arrow,compat,716,1
100,arrow,compat,531,1
100,arrow,compat,458,1
100,arrow,compat,405,1
100,gaze,compat,422,1
100,gaze,incomp,410,1
100,gaze,compat,493,1
100,gaze,incomp,670,1
100,arrow,incomp,517,1
100,arrow,compat,333,1
100,arrow,compat,430,1
100,gaze,incomp,449,1
100,arrow,compat,359,1
100,gaze,incomp,468,1
100,gaze,compat,383,1
100,arrow,incomp,517,1
100,arrow,compat,437,1
100,gaze,incomp,492,1
100,gaze,compat,413,1
100,arrow,incomp,416,1
100,arrow,compat,428,1
100,arrow,incomp,520,1
100,arrow,incomp,604,1
100,arrow,incomp,508,1
100,arrow,incomp,726,1
100,gaze,incomp,910,1
100,gaze,compat,629,1
100,gaze,incomp,592,1
100,arrow,compat,525,1
100,arrow,compat,780,1
100,arrow,compat,490,1
100,arrow,compat,502,1
100,gaze,incomp,477,1
100,arrow,compat,527,1
100,arrow,incomp,429,1
100,gaze,incomp,447,1
100,gaze,incomp,698,1
100,arrow,incomp,475,1
100,gaze,incomp,526,1
100,arrow,compat,485,1
100,arrow,incomp,463,1
100,arrow,incomp,514,1
100,arrow,incomp,465,1
100,gaze,compat,566,1
100,arrow,incomp,594,1
100,gaze,compat,470,1
100,arrow,compat,475,1
100,gaze,compat,618,1
100,gaze,incomp,550,1
100,arrow,incomp,377,1
100,arrow,incomp,498,1
100,arrow,incomp,409,1
100,arrow,incomp,685,1
100,arrow,compat,568,1
100,arrow,incomp,543,1
100,gaze,compat,452,1
100,arrow,incomp,450,1
100,gaze,compat,469,1
100,gaze,compat,592,1
100,gaze,compat,414,1
100,arrow,compat,427,1
100,arrow,compat,484,1
100,gaze,compat,456,1
100,gaze,incomp,411,1
100,gaze,compat,457,1
100,gaze,incomp,469,1
100,gaze,compat,450,1
100,gaze,compat,456,1
100,gaze,incomp,436,1
100,gaze,incomp,408,1
100,gaze,compat,485,1
100,gaze,compat,496,1
100,gaze,compat,518,1
100,arrow,compat,625,1
100,arrow,compat,525,1
100,arrow,compat,430,1
100,gaze,incomp,627,1
100,arrow,compat,459,1
100,arrow,compat,405,1
100,gaze,incomp,654,1
100,arrow,compat,472,1
100,arrow,incomp,435,1
100,arrow,compat,382,1
100,arrow,incomp,430,1
100,arrow,compat,378,1
100,arrow,compat,616,1
100,gaze,compat,429,1
100,arrow,incomp,410,1
100,gaze,compat,518,1
100,gaze,compat,360,1
100,arrow,incomp,449,1
100,gaze,compat,542,1
100,arrow,incomp,413,1
100,arrow,compat,435,1
100,arrow,compat,434,1
100,arrow,incomp,455,1
100,gaze,incomp,428,1
100,gaze,incomp,425,1
100,arrow,compat,458,1
100,gaze,incomp,508,1
100,arrow,compat,368,1
100,arrow,compat,404,1
100,gaze,incomp,393,1
100,arrow,compat,723,1
100,arrow,incomp,438,1
100,gaze,incomp,401,1
100,gaze,incomp,527,1
100,arrow,incomp,500,1
100,gaze,incomp,608,1
100,arrow,compat,724,1
100,gaze,incomp,637,1
100,arrow,incomp,456,1
100,gaze,compat,652,1
100,arrow,incomp,470,1
100,arrow,compat,393,1
100,gaze,incomp,472,1
100,gaze,incomp,482,1
100,gaze,compat,388,1
100,gaze,incomp,490,1
100,arrow,incomp,452,1
100,gaze,incomp,679,1
100,gaze,incomp,494,1
100,arrow,incomp,465,1
100,gaze,compat,446,1
100,gaze,incomp,374,1
100,gaze,incomp,630,1
100,gaze,compat,432,1
100,gaze,compat,454,1
100,arrow,compat,394,1
100,gaze,incomp,392,1
100,arrow,incomp,502,1
100,arrow,incomp,463,1
100,arrow,compat,659,1
100,arrow,incomp,709,1
100,gaze,compat,478,1
100,gaze,compat,437,1
100,gaze,incomp,427,1
100,gaze,incomp,428,1
100,arrow,compat,363,1
100,gaze,compat,398,1
100,gaze,incomp,384,1
100,arrow,compat,721,1
100,gaze,compat,458,1
100,arrow,incomp,597,1
100,arrow,compat,386,1
100,arrow,compat,367,1
100,arrow,compat,343,1
100,arrow,incomp,453,1
100,arrow,incomp,440,1
100,gaze,compat,427,1
100,gaze,incomp,433,1
100,gaze,incomp,430,1
100,arrow,incomp,537,1
101,arrow,incomp,600,1
101,arrow,incomp,618,1
101,arrow,incomp,683,1
101,arrow,incomp,640,1
101,gaze,incomp,520,1
101,arrow,compat,686,1
101,arrow,incomp,597,1
101,gaze,incomp,462,1
101,gaze,incomp,906,1
101,gaze,incomp,663,1
101,arrow,incomp,878,1
101,arrow,compat,797,1
101,gaze,compat,591,1
101,arrow,incomp,857,1
101,arrow,compat,840,1
101,arrow,incomp,536,1
101,arrow,incomp,716,1
101,gaze,compat,641,1
101,gaze,compat,577,1
101,gaze,incomp,629,1
101,arrow,incomp,814,1
101,gaze,incomp,911,1
101,gaze,compat,972,1
101,gaze,incomp,613,1
101,gaze,incomp,824,1
101,gaze,compat,736,1
101,arrow,compat,629,1
101,gaze,compat,886,1
101,gaze,compat,532,1
101,arrow,incomp,808,1
101,arrow,compat,1425,1
101,gaze,compat,648,1
101,gaze,compat,785,1
101,arrow,compat,1298,1
101,gaze,incomp,872,1
101,gaze,incomp,678,1
101,arrow,incomp,573,1
101,gaze,compat,601,1
101,arrow,compat,442,1
101,gaze,compat,729,1
101,gaze,incomp,927,1
101,arrow,compat,667,1
101,arrow,compat,522,1
101,gaze,incomp,742,1
101,gaze,incomp,651,1
101,arrow,incomp,634,1
101,arrow,compat,731,1
101,gaze,compat,583,1
101,gaze,compat,552,1
101,arrow,incomp,764,1
101,arrow,incomp,927,1
101,arrow,incomp,531,1
101,gaze,incomp,568,1
101,arrow,incomp,884,1
101,gaze,incomp,585,1
101,gaze,compat,764,1
101,arrow,incomp,543,1
101,gaze,compat,531,1
101,arrow,incomp,920,1
101,arrow,compat,581,1
101,arrow,compat,447,1
101,gaze,incomp,575,1
101,arrow,compat,634,1
101,gaze,incomp,925,1
101,arrow,compat,617,1
101,gaze,incomp,450,1
101,arrow,incomp,682,1
101,gaze,incomp,959,1
101,gaze,compat,563,1
101,arrow,compat,710,1
101,arrow,incomp,660,1
101,gaze,incomp,891,1
101,gaze,incomp,761,1
101,gaze,compat,380,1
101,arrow,compat,1008,1
101,gaze,compat,569,1
101,gaze,compat,612,1
101,gaze,compat,1004.9999999999999,1
101,arrow,incomp,672,1
101,gaze,incomp,694,1
101,gaze,incomp,556,1
101,gaze,compat,584,1
101,gaze,compat,954,1
101,gaze,compat,597,1
101,gaze,compat,455,1
101,arrow,compat,758,1
101,arrow,compat,562,1
101,arrow,incomp,732,1
101,gaze,incomp,584,1
101,gaze,incomp,562,1
101,gaze,compat,877,1
101,arrow,incomp,653,1
101,gaze,incomp,806,1
101,arrow,compat,551,1
101,arrow,compat,648,1
101,arrow,compat,704,1
101,arrow,incomp,733,1
101,gaze,compat,545,1
101,gaze,compat,518,1
101,gaze,compat,539,1
101,gaze,compat,375,1
101,arrow,incomp,410,1
101,arrow,incomp,563,1
101,arrow,compat,798,1
101,arrow,compat,544,1
101,gaze,compat,620,1
101,arrow,compat,805,1
