pid,stim,stimd,compat,compatd,rt,c,cs
5,gaze,0.5,compat,-0.5,865,252.1264468747505,1.2891231759864883
5,arrow,-0.5,compat,-0.5,748,135.1264468747505,0.6909018729061889
5,arrow,-0.5,incomp,0.5,538,-74.87355312524949,-0.3828286710840921
5,gaze,0.5,compat,-0.5,682,69.12644687475051,0.3534437019378149
5,arrow,-0.5,compat,-0.5,523,-89.87355312524949,-0.4595237099405407
5,gaze,0.5,compat,-0.5,594,-18.873553125249487,-0.09650052602001713
5,gaze,0.5,incomp,0.5,472,-140.8735531252495,-0.7202868420524661
5,arrow,-0.5,incomp,0.5,923,310.1264468747505,1.585677326231423
5,gaze,0.5,incomp,0.5,554,-58.87355312524949,-0.3010206296372135
5,arrow,-0.5,compat,-0.5,736,123.12644687475051,0.62954584182103
5,gaze,0.5,incomp,0.5,794,181.1264468747505,0.9260999920659647
5,arrow,-0.5,compat,-0.5,351,-261.8735531252495,-1.3389601554944852
5,arrow,-0.5,compat,-0.5,534,-78.87355312524949,-0.4032806814458117
5,gaze,0.5,incomp,0.5,444,-168.8735531252495,-0.8634509145845035
5,gaze,0.5,incomp,0.5,423,-189.8735531252495,-0.9708239689835316
5,gaze,0.5,compat,-0.5,349,-263.8735531252495,-1.349186160675345
5,arrow,-0.5,compat,-0.5,356,-256.8735531252495,-1.3133951425423356
5,arrow,-0.5,incomp,0.5,410,-202.8735531252495,-1.0372930026591205
5,arrow,-0.5,incomp,0.5,341,-271.8735531252495,-1.3900901813987843
5,gaze,0.5,incomp,0.5,325,-287.8735531252495,-1.4718982228456627
5,gaze,0.5,incomp,0.5,425,-187.8735531252495,-0.9605979638026718
5,gaze,0.5,incomp,0.5,444,-168.8735531252495,-0.8634509145845035
5,arrow,-0.5,incomp,0.5,439,-173.8735531252495,-0.889015927536653
5,gaze,0.5,incomp,0.5,442,-170.8735531252495,-0.8736769197653633
5,arrow,-0.5,compat,-0.5,422,-190.8735531252495,-0.9759369715739615
5,arrow,-0.5,compat,-0.5,634,21.126446874750513,0.10801957759717924
5,arrow,-0.5,incomp,0.5,486,-126.87355312524949,-0.6487048057864473
5,arrow,-0.5,compat,-0.5,478,-134.8735531252495,-0.6896088265098866
5,gaze,0.5,compat,-0.5,584,-28.873553125249487,-0.14763055192431623
5,gaze,0.5,incomp,0.5,430,-182.8735531252495,-0.9350329508505223
5,arrow,-0.5,compat,-0.5,466,-146.8735531252495,-0.7509648575950455
5,gaze,0.5,incomp,0.5,475,-137.8735531252495,-0.7049478342811764
5,arrow,-0.5,incomp,0.5,686,73.12644687475051,0.3738957122995345
5,arrow,-0.5,compat,-0.5,472,-140.8735531252495,-0.7202868420524661
5,arrow,-0.5,compat,-0.5,697,84.12644687475051,0.4301387407942635
5,gaze,0.5,compat,-0.5,443,-169.8735531252495,-0.8685639171749334
5,arrow,-0.5,compat,-0.5,414,-198.8735531252495,-1.0168409922974009
5,gaze,0.5,incomp,0.5,331,-281.8735531252495,-1.4412202073030833
5,arrow,-0.5,incomp,0.5,484,-128.8735531252495,-0.6589308109673072
5,gaze,0.5,incomp,0.5,508,-104.87355312524949,-0.5362187487969894
5,arrow,-0.5,compat,-0.5,469,-143.8735531252495,-0.7356258498237558
5,arrow,-0.5,incomp,0.5,336,-276.8735531252495,-1.4156551943509337
5,gaze,0.5,incomp,0.5,523,-89.87355312524949,-0.4595237099405407
5,gaze,0.5,compat,-0.5,627,14.126446874750513,0.07222855946416987
5,gaze,0.5,incomp,0.5,394,-218.8735531252495,-1.119101044105999
5,arrow,-0.5,compat,-0.5,527,-85.87355312524949,-0.4390716995788211
5,gaze,0.5,incomp,0.5,671,58.12644687475051,0.29720067344308587
5,arrow,-0.5,compat,-0.5,512,-100.87355312524949,-0.5157667384352697
5,arrow,-0.5,incomp,0.5,586,-26.873553125249487,-0.13740454674345642
5,gaze,0.5,incomp,0.5,583,-29.873553125249487,-0.15274355451474614
5,arrow,-0.5,incomp,0.5,542,-70.87355312524949,-0.3623766607223724
5,gaze,0.5,compat,-0.5,468,-144.8735531252495,-0.7407388524141857
5,arrow,-0.5,incomp,0.5,446,-166.8735531252495,-0.8532249094036437
5,gaze,0.5,incomp,0.5,513,-99.87355312524949,-0.5106537358448398
5,arrow,-0.5,incomp,0.5,482,-130.8735531252495,-0.669156816148167
5,arrow,-0.5,compat,-0.5,523,-89.87355312524949,-0.4595237099405407
5,arrow,-0.5,compat,-0.5,452,-160.8735531252495,-0.8225468938610643
5,gaze,0.5,incomp,0.5,527,-85.87355312524949,-0.4390716995788211
5,gaze,0.5,incomp,0.5,455,-157.8735531252495,-0.8072078860897746
5,arrow,-0.5,compat,-0.5,547,-65.87355312524949,-0.3368116477702229
5,gaze,0.5,compat,-0.5,371,-241.8735531252495,-1.236700103685887
5,gaze,0.5,incomp,0.5,441,-171.8735531252495,-0.8787899223557932
5,gaze,0.5,compat,-0.5,428,-184.8735531252495,-0.9452589560313821
5,gaze,0.5,compat,-0.5,528,-84.87355312524949,-0.4339586969883912
5,arrow,-0.5,incomp,0.5,528,-84.87355312524949,-0.4339586969883912
5,arrow,-0.5,compat,-0.5,551,-61.87355312524949,-0.31635963740850326
5,arrow,-0.5,compat,-0.5,414,-198.8735531252495,-1.0168409922974009
5,gaze,0.5,incomp,0.5,434,-178.8735531252495,-0.9145809404888027
5,gaze,0.5,incomp,0.5,510,-102.87355312524949,-0.5259927436161295
5,arrow,-0.5,incomp,0.5,437,-175.8735531252495,-0.8992419327175128
5,arrow,-0.5,incomp,0.5,473,-139.8735531252495,-0.7151738394620362
5,arrow,-0.5,incomp,0.5,563,-49.87355312524949,-0.25500360632334435
5,gaze,0.5,incomp,0.5,521,-91.87355312524949,-0.4697497151214005
5,gaze,0.5,incomp,0.5,440,-172.8735531252495,-0.8839029249462231
5,gaze,0.5,compat,-0.5,476,-136.8735531252495,-0.6998348316907465
5,gaze,0.5,compat,-0.5,461,-151.8735531252495,-0.7765298705471951
5,gaze,0.5,compat,-0.5,464,-148.8735531252495,-0.7611908627759053
5,arrow,-0.5,compat,-0.5,450,-162.8735531252495,-0.8327728990419241
5,arrow,-0.5,compat,-0.5,413,-199.8735531252495,-1.0219539948878307
5,gaze,0.5,compat,-0.5,545,-67.87355312524949,-0.3470376529510827
5,arrow,-0.5,incomp,0.5,568,-44.87355312524949,-0.22943859337119477
5,gaze,0.5,compat,-0.5,710,97.12644687475051,0.4966077744698523
5,gaze,0.5,compat,-0.5,471,-141.8735531252495,-0.725399844642896
5,arrow,-0.5,incomp,0.5,593,-19.873553125249487,-0.10161352861044705
5,gaze,0.5,compat,-0.5,559,-53.87355312524949,-0.27545561668506396
5,arrow,-0.5,incomp,0.5,797,184.1264468747505,0.9414389998372544
5,arrow,-0.5,incomp,0.5,1011,398.1264468747505,2.0356215541892553
5,gaze,0.5,compat,-0.5,727,114.12644687475051,0.5835288185071608
5,gaze,0.5,compat,-0.5,543,-69.87355312524949,-0.3572636581319425
5,arrow,-0.5,incomp,0.5,543,-69.87355312524949,-0.3572636581319425
5,gaze,0.5,compat,-0.5,798,185.1264468747505,0.9465520024276843
5,gaze,0.5,compat,-0.5,516,-96.87355312524949,-0.4953147280735501
5,gaze,0.5,compat,-0.5,692,79.12644687475051,0.404573727842114
5,gaze,0.5,compat,-0.5,445,-167.8735531252495,-0.8583379119940736
5,gaze,0.5,compat,-0.5,520,-92.87355312524949,-0.4748627177118304
5,arrow,-0.5,incomp,0.5,736,123.12644687475051,0.62954584182103
5,arrow,-0.5,incomp,0.5,486,-126.87355312524949,-0.6487048057864473
5,gaze,0.5,incomp,0.5,473,-139.8735531252495,-0.7151738394620362
5,gaze,0.5,compat,-0.5,490,-122.87355312524949,-0.6282527954247277
5,arrow,-0.5,incomp,0.5,523,-89.87355312524949,-0.4595237099405407
5,arrow,-0.5,compat,-0.5,817,204.1264468747505,1.0436990516458526
5,arrow,-0.5,compat,-0.5,732,119.12644687475051,0.6090938314593104
5,gaze,0.5,compat,-0.5,476,-136.8735531252495,-0.6998348316907465
5,gaze,0.5,compat,-0.5,390,-222.8735531252495,-1.1395530544677186
5,arrow,-0.5,compat,-0.5,580,-32.87355312524949,-0.16808256228603588
5,arrow,-0.5,compat,-0.5,520,-92.87355312524949,-0.4748627177118304
5,gaze,0.5,incomp,0.5,465,-147.8735531252495,-0.7560778601854754
5,arrow,-0.5,incomp,0.5,468,-144.8735531252495,-0.7407388524141857
5,gaze,0.5,incomp,0.5,549,-63.87355312524949,-0.32658564258936307
5,arrow,-0.5,incomp,0.5,502,-110.87355312524949,-0.5668967643395688
5,arrow,-0.5,incomp,0.5,445,-167.8735531252495,-0.8583379119940736
5,gaze,0.5,compat,-0.5,624,11.126446874750513,0.056889551692880146
5,arrow,-0.5,incomp,0.5,508,-104.87355312524949,-0.5362187487969894
5,arrow,-0.5,compat,-0.5,453,-159.8735531252495,-0.8174338912706344
5,arrow,-0.5,compat,-0.5,575,-37.87355312524949,-0.1936475752381854
5,gaze,0.5,compat,-0.5,498,-114.87355312524949,-0.5873487747012884
5,arrow,-0.5,compat,-0.5,476,-136.8735531252495,-0.6998348316907465
5,gaze,0.5,incomp,0.5,550,-62.87355312524949,-0.32147263999893316
5,arrow,-0.5,compat,-0.5,507,-105.87355312524949,-0.5413317513874193
5,arrow,-0.5,incomp,0.5,644,31.126446874750513,0.15914960350147833
5,arrow,-0.5,incomp,0.5,567,-45.87355312524949,-0.2345515959616247
5,arrow,-0.5,incomp,0.5,534,-78.87355312524949,-0.4032806814458117
5,arrow,-0.5,incomp,0.5,612,-0.8735531252494866,-0.004466479392278768
5,arrow,-0.5,compat,-0.5,625,12.126446874750513,0.06200255428331005
5,gaze,0.5,compat,-0.5,549,-63.87355312524949,-0.32658564258936307
5,gaze,0.5,incomp,0.5,460,-152.8735531252495,-0.781642873137625
5,arrow,-0.5,compat,-0.5,529,-83.87355312524949,-0.4288456943979612
5,gaze,0.5,incomp,0.5,536,-76.87355312524949,-0.3930546762649519
5,arrow,-0.5,compat,-0.5,479,-133.8735531252495,-0.6844958239194567
5,gaze,0.5,compat,-0.5,409,-203.8735531252495,-1.0424060052495503
6,gaze,0.5,compat,-0.5,1342,729.1264468747505,3.728025411621555
6,gaze,0.5,incomp,0.5,397,-215.8735531252495,-1.1037620363347094
6,arrow,-0.5,compat,-0.5,472,-140.8735531252495,-0.7202868420524661
6,arrow,-0.5,compat,-0.5,419,-193.8735531252495,-0.9912759793452512
6,gaze,0.5,incomp,0.5,405,-207.8735531252495,-1.06285801561127
6,gaze,0.5,compat,-0.5,465,-147.8735531252495,-0.7560778601854754
6,arrow,-0.5,compat,-0.5,398,-214.8735531252495,-1.0986490337442794
6,gaze,0.5,incomp,0.5,657,44.12644687475051,0.22561863717706715
6,arrow,-0.5,compat,-0.5,416,-196.8735531252495,-1.006614987116541
6,gaze,0.5,incomp,0.5,466,-146.8735531252495,-0.7509648575950455
6,gaze,0.5,incomp,0.5,483,-129.8735531252495,-0.6640438135577371
6,arrow,-0.5,incomp,0.5,569,-43.87355312524949,-0.22432559078076486
6,gaze,0.5,incomp,0.5,438,-174.8735531252495,-0.8941289301270829
6,arrow,-0.5,compat,-0.5,983,370.1264468747505,1.8924574816572175
6,gaze,0.5,compat,-0.5,529,-83.87355312524949,-0.4288456943979612
6,arrow,-0.5,incomp,0.5,494,-118.87355312524949,-0.607800785063008
6,arrow,-0.5,incomp,0.5,348,-264.8735531252495,-1.3542991632657748
6,gaze,0.5,incomp,0.5,476,-136.8735531252495,-0.6998348316907465
6,gaze,0.5,compat,-0.5,361,-251.8735531252495,-1.287830129590186
6,gaze,0.5,incomp,0.5,538,-74.87355312524949,-0.3828286710840921
6,gaze,0.5,incomp,0.5,1898,1285.1264468747504,6.5708548519005845
6,arrow,-0.5,compat,-0.5,1186,573.1264468747505,2.930397007514489
6,gaze,0.5,incomp,0.5,571,-41.87355312524949,-0.21409958559990505
6,gaze,0.5,compat,-0.5,926,313.1264468747505,1.6010163340027128
6,arrow,-0.5,compat,-0.5,475,-137.8735531252495,-0.7049478342811764
6,gaze,0.5,compat,-0.5,741,128.1264468747505,0.6551108547731795
6,arrow,-0.5,compat,-0.5,815,202.1264468747505,1.0334730464649928
6,arrow,-0.5,compat,-0.5,688,75.12644687475051,0.38412171748039436
6,gaze,0.5,compat,-0.5,527,-85.87355312524949,-0.4390716995788211
6,arrow,-0.5,incomp,0.5,517,-95.87355312524949,-0.49020172548312013
6,gaze,0.5,incomp,0.5,418,-194.8735531252495,-0.9963889819356812
6,arrow,-0.5,incomp,0.5,515,-97.87355312524949,-0.5004277306639799
6,arrow,-0.5,incomp,0.5,425,-187.8735531252495,-0.9605979638026718
6,gaze,0.5,compat,-0.5,556,-56.87355312524949,-0.2907946244563537
6,arrow,-0.5,compat,-0.5,568,-44.87355312524949,-0.22943859337119477
6,arrow,-0.5,compat,-0.5,414,-198.8735531252495,-1.0168409922974009
6,gaze,0.5,incomp,0.5,942,329.1264468747505,1.6828243754495913
6,gaze,0.5,incomp,0.5,746,133.1264468747505,0.6806758677253291
6,arrow,-0.5,compat,-0.5,597,-15.873553125249487,-0.0811615182487274
6,arrow,-0.5,incomp,0.5,778,165.1264468747505,0.8442919506190861
6,gaze,0.5,incomp,0.5,587,-25.873553125249487,-0.1322915441530265
6,gaze,0.5,incomp,0.5,465,-147.8735531252495,-0.7560778601854754
6,arrow,-0.5,incomp,0.5,454,-158.8735531252495,-0.8123208886802045
6,gaze,0.5,compat,-0.5,506,-106.87355312524949,-0.5464447539778492
6,arrow,-0.5,incomp,0.5,605,-7.873553125249487,-0.040257497525288136
6,arrow,-0.5,compat,-0.5,775,162.1264468747505,0.8289529428477964
6,arrow,-0.5,compat,-0.5,890,277.1264468747505,1.416948240747236
6,arrow,-0.5,compat,-0.5,720,107.12644687475051,0.5477378003741514
6,arrow,-0.5,compat,-0.5,677,64.12644687475051,0.32787868898566536
6,gaze,0.5,incomp,0.5,492,-120.87355312524949,-0.6180267902438679
6,arrow,-0.5,incomp,0.5,363,-249.8735531252495,-1.2776041244093261
6,arrow,-0.5,incomp,0.5,680,67.12644687475051,0.34321769675695507
6,arrow,-0.5,incomp,0.5,503,-109.87355312524949,-0.5617837617491389
6,gaze,0.5,compat,-0.5,625,12.126446874750513,0.06200255428331005
6,arrow,-0.5,compat,-0.5,943,330.1264468747505,1.6879373780400213
6,gaze,0.5,incomp,0.5,562,-50.87355312524949,-0.26011660891377425
6,arrow,-0.5,compat,-0.5,527,-85.87355312524949,-0.4390716995788211
6,arrow,-0.5,incomp,0.5,707,94.12644687475051,0.4812687666985626
6,gaze,0.5,compat,-0.5,610,-2.8735531252494866,-0.014692484573138587
6,arrow,-0.5,compat,-0.5,506,-106.87355312524949,-0.5464447539778492
6,arrow,-0.5,compat,-0.5,465,-147.8735531252495,-0.7560778601854754
6,gaze,0.5,incomp,0.5,776,163.1264468747505,0.8340659454382263
6,gaze,0.5,compat,-0.5,595,-17.873553125249487,-0.09138752342958723
6,gaze,0.5,compat,-0.5,629,16.126446874750513,0.08245456464502969
6,gaze,0.5,compat,-0.5,1102,489.1264468747505,2.5009047899183767
6,arrow,-0.5,compat,-0.5,515,-97.87355312524949,-0.5004277306639799
6,arrow,-0.5,incomp,0.5,584,-28.873553125249487,-0.14763055192431623
6,arrow,-0.5,incomp,0.5,523,-89.87355312524949,-0.4595237099405407
6,arrow,-0.5,incomp,0.5,530,-82.87355312524949,-0.4237326918075313
6,arrow,-0.5,incomp,0.5,687,74.12644687475051,0.37900871488996446
6,gaze,0.5,incomp,0.5,596,-16.873553125249487,-0.08627452083915732
6,gaze,0.5,compat,-0.5,528,-84.87355312524949,-0.4339586969883912
6,arrow,-0.5,compat,-0.5,606,-6.873553125249487,-0.035144494934858224
6,gaze,0.5,incomp,0.5,360,-252.8735531252495,-1.292943132180616
6,arrow,-0.5,incomp,0.5,717,104.12644687475051,0.5323987926028617
6,arrow,-0.5,incomp,0.5,834,221.1264468747505,1.1306200956831611
6,gaze,0.5,compat,-0.5,586,-26.873553125249487,-0.13740454674345642
6,arrow,-0.5,incomp,0.5,535,-77.87355312524949,-0.3981676788553818
6,arrow,-0.5,compat,-0.5,693,80.12644687475051,0.4096867304325439
6,arrow,-0.5,compat,-0.5,682,69.12644687475051,0.3534437019378149
6,gaze,0.5,compat,-0.5,536,-76.87355312524949,-0.3930546762649519
6,gaze,0.5,compat,-0.5,744,131.1264468747505,0.6704498625444693
6,gaze,0.5,compat,-0.5,658,45.12644687475051,0.23073163976749705
6,gaze,0.5,compat,-0.5,474,-138.8735531252495,-0.7100608368716063
6,arrow,-0.5,incomp,0.5,417,-195.8735531252495,-1.001501984526111
6,arrow,-0.5,incomp,0.5,350,-262.8735531252495,-1.344073158084915
6,gaze,0.5,compat,-0.5,537,-75.87355312524949,-0.387941673674522
6,arrow,-0.5,compat,-0.5,777,164.1264468747505,0.8391789480286562
6,gaze,0.5,compat,-0.5,601,-11.873553125249487,-0.06070950788700777
6,gaze,0.5,compat,-0.5,574,-38.87355312524949,-0.1987605778286153
6,arrow,-0.5,incomp,0.5,431,-181.8735531252495,-0.9299199482600924
6,gaze,0.5,compat,-0.5,535,-77.87355312524949,-0.3981676788553818
6,arrow,-0.5,compat,-0.5,557,-55.87355312524949,-0.2856816218659238
6,gaze,0.5,compat,-0.5,409,-203.8735531252495,-1.0424060052495503
6,arrow,-0.5,compat,-0.5,611,-1.8735531252494866,-0.009579481982708677
6,gaze,0.5,incomp,0.5,540,-72.87355312524949,-0.37260266590323227
6,gaze,0.5,compat,-0.5,481,-131.8735531252495,-0.6742698187385969
6,arrow,-0.5,incomp,0.5,512,-100.87355312524949,-0.5157667384352697
6,gaze,0.5,incomp,0.5,1015,402.1264468747505,2.056073564550975
6,arrow,-0.5,compat,-0.5,599,-13.873553125249487,-0.07093551306786759
6,gaze,0.5,incomp,0.5,529,-83.87355312524949,-0.4288456943979612
6,arrow,-0.5,compat,-0.5,559,-53.87355312524949,-0.27545561668506396
6,gaze,0.5,incomp,0.5,915,302.1264468747505,1.5447733055079838
6,arrow,-0.5,compat,-0.5,457,-155.8735531252495,-0.7969818809089148
6,gaze,0.5,compat,-0.5,668,55.12644687475051,0.28186166567179616
6,gaze,0.5,incomp,0.5,568,-44.87355312524949,-0.22943859337119477
6,arrow,-0.5,incomp,0.5,671,58.12644687475051,0.29720067344308587
6,gaze,0.5,compat,-0.5,635,22.126446874750513,0.11313258018760915
6,gaze,0.5,incomp,0.5,511,-101.87355312524949,-0.5208797410256996
6,gaze,0.5,incomp,0.5,525,-87.87355312524949,-0.4492977047596809
6,arrow,-0.5,incomp,0.5,595,-17.873553125249487,-0.09138752342958723
6,arrow,-0.5,incomp,0.5,915,302.1264468747505,1.5447733055079838
6,arrow,-0.5,incomp,0.5,730,117.12644687475051,0.5988678262784506
6,arrow,-0.5,incomp,0.5,380,-232.8735531252495,-1.1906830803720176
6,arrow,-0.5,compat,-0.5,636,23.126446874750513,0.11824558277803905
6,gaze,0.5,incomp,0.5,760,147.1264468747505,0.7522579039913478
6,gaze,0.5,incomp,0.5,652,39.12644687475051,0.2000536242249176
6,gaze,0.5,incomp,0.5,674,61.12644687475051,0.3125396812143756
6,gaze,0.5,incomp,0.5,483,-129.8735531252495,-0.6640438135577371
6,arrow,-0.5,incomp,0.5,571,-41.87355312524949,-0.21409958559990505
6,gaze,0.5,compat,-0.5,455,-157.8735531252495,-0.8072078860897746
6,arrow,-0.5,incomp,0.5,501,-111.87355312524949,-0.5720097669299987
6,gaze,0.5,incomp,0.5,725,112.12644687475051,0.573302813326301
6,gaze,0.5,compat,-0.5,524,-88.87355312524949,-0.4544107073501108
6,arrow,-0.5,incomp,0.5,1194,581.1264468747505,2.9713010282379284
6,arrow,-0.5,compat,-0.5,417,-195.8735531252495,-1.001501984526111
6,arrow,-0.5,compat,-0.5,542,-70.87355312524949,-0.3623766607223724
6,arrow,-0.5,incomp,0.5,514,-98.87355312524949,-0.5055407332544098
6,arrow,-0.5,compat,-0.5,453,-159.8735531252495,-0.8174338912706344
6,arrow,-0.5,compat,-0.5,518,-94.87355312524949,-0.4850887228926902
6,gaze,0.5,incomp,0.5,471,-141.8735531252495,-0.725399844642896
6,arrow,-0.5,incomp,0.5,428,-184.8735531252495,-0.9452589560313821
6,gaze,0.5,compat,-0.5,585,-27.873553125249487,-0.14251754933388633
6,arrow,-0.5,incomp,0.5,452,-160.8735531252495,-0.8225468938610643
6,gaze,0.5,incomp,0.5,458,-154.8735531252495,-0.7918688783184848
6,gaze,0.5,incomp,0.5,566,-46.87355312524949,-0.2396645985520546
6,gaze,0.5,incomp,0.5,539,-73.87355312524949,-0.37771566849366217
6,gaze,0.5,incomp,0.5,852,239.1264468747505,1.2226541423108994
6,arrow,-0.5,incomp,0.5,559,-53.87355312524949,-0.27545561668506396
6,arrow,-0.5,compat,-0.5,627,14.126446874750513,0.07222855946416987
6,arrow,-0.5,compat,-0.5,573,-39.87355312524949,-0.20387358041904524
6,gaze,0.5,compat,-0.5,526,-86.87355312524949,-0.444184702169251
6,arrow,-0.5,incomp,0.5,555,-57.87355312524949,-0.2959076270467836
6,gaze,0.5,incomp,0.5,723,110.12644687475051,0.5630768081454411
6,gaze,0.5,compat,-0.5,536,-76.87355312524949,-0.3930546762649519
6,arrow,-0.5,incomp,0.5,479,-133.8735531252495,-0.6844958239194567
6,arrow,-0.5,compat,-0.5,653,40.12644687475051,0.2051666268153475
6,gaze,0.5,incomp,0.5,590,-22.873553125249487,-0.11695253638173678
6,gaze,0.5,compat,-0.5,517,-95.87355312524949,-0.49020172548312013
6,gaze,0.5,incomp,0.5,615,2.1264468747505134,0.010872528379010961
6,gaze,0.5,compat,-0.5,470,-142.8735531252495,-0.7305128472333259
6,gaze,0.5,incomp,0.5,760,147.1264468747505,0.7522579039913478
6,arrow,-0.5,compat,-0.5,412,-200.8735531252495,-1.0270669974782607
6,gaze,0.5,compat,-0.5,600,-12.873553125249487,-0.06582251047743767
6,gaze,0.5,compat,-0.5,504,-108.87355312524949,-0.556670759158709
6,gaze,0.5,incomp,0.5,703,90.12644687475051,0.460816756336843
6,gaze,0.5,compat,-0.5,484,-128.8735531252495,-0.6589308109673072
6,gaze,0.5,incomp,0.5,508,-104.87355312524949,-0.5362187487969894
6,arrow,-0.5,incomp,0.5,433,-179.8735531252495,-0.9196939430792326
6,arrow,-0.5,compat,-0.5,534,-78.87355312524949,-0.4032806814458117
6,gaze,0.5,compat,-0.5,515,-97.87355312524949,-0.5004277306639799
6,arrow,-0.5,incomp,0.5,463,-149.8735531252495,-0.7663038653663352
6,gaze,0.5,compat,-0.5,650,37.12644687475051,0.1898276190440578
6,gaze,0.5,incomp,0.5,487,-125.87355312524949,-0.6435918031960174
6,arrow,-0.5,incomp,0.5,665,52.12644687475051,0.26652265790050644
6,gaze,0.5,incomp,0.5,542,-70.87355312524949,-0.3623766607223724
6,arrow,-0.5,incomp,0.5,525,-87.87355312524949,-0.4492977047596809
6,arrow,-0.5,compat,-0.5,512,-100.87355312524949,-0.5157667384352697
6,gaze,0.5,compat,-0.5,545,-67.87355312524949,-0.3470376529510827
6,arrow,-0.5,compat,-0.5,563,-49.87355312524949,-0.25500360632334435
6,gaze,0.5,incomp,0.5,979,366.1264468747505,1.8720054712954979
6,gaze,0.5,compat,-0.5,474,-138.8735531252495,-0.7100608368716063
6,arrow,-0.5,compat,-0.5,498,-114.87355312524949,-0.5873487747012884
6,gaze,0.5,compat,-0.5,776,163.1264468747505,0.8340659454382263
6,arrow,-0.5,incomp,0.5,545,-67.87355312524949,-0.3470376529510827
6,gaze,0.5,incomp,0.5,542,-70.87355312524949,-0.3623766607223724
6,gaze,0.5,incomp,0.5,534,-78.87355312524949,-0.4032806814458117
6,gaze,0.5,compat,-0.5,432,-180.8735531252495,-0.9248069456696625
6,arrow,-0.5,incomp,0.5,514,-98.87355312524949,-0.5055407332544098
6,arrow,-0.5,incomp,0.5,416,-196.8735531252495,-1.006614987116541
6,arrow,-0.5,compat,-0.5,525,-87.87355312524949,-0.4492977047596809
6,arrow,-0.5,incomp,0.5,678,65.12644687475051,0.33299169157609526
6,arrow,-0.5,compat,-0.5,489,-123.87355312524949,-0.6333657980151576
6,gaze,0.5,compat,-0.5,576,-36.87355312524949,-0.1885345726477555
6,gaze,0.5,incomp,0.5,553,-59.87355312524949,-0.3061336322276434
6,arrow,-0.5,incomp,0.5,554,-58.87355312524949,-0.3010206296372135
6,arrow,-0.5,compat,-0.5,515,-97.87355312524949,-0.5004277306639799
6,gaze,0.5,incomp,0.5,662,49.12644687475051,0.2511836501292167
6,arrow,-0.5,incomp,0.5,697,84.12644687475051,0.4301387407942635
