pid,stim,gaze,target,compat,isi,rt,acc
P14,stim8,right,left,incomp,400,0.721,1
P14,arrow,right,right,compat,400,0.478,1
P14,arrow,left,right,incomp,800,0.468,1
P14,stim2,right,left,incomp,800,0.508,1
P14,stim2,left,right,incomp,800,0.513,1
P14,arrow,right,right,compat,800,0.375,0
P14,arrow,right,left,incomp,400,0.666,1
P14,stim5,left,right,incomp,400,0.449,1
P14,arrow,left,left,compat,400,1.048,1
P14,stim7,left,left,compat,400,0.482,1
P14,stim6,left,left,compat,800,0.409,1
P14,arrow,left,left,compat,400,0.618,1
P14,arrow,left,left,compat,800,0.476,1
P14,stim7,right,right,compat,400,0.722,1
P14,stim4,right,right,compat,800,0.599,1
P14,stim2,right,right,compat,400,0.489,1
P14,arrow,right,left,incomp,800,0.551,1
P14,stim4,left,left,compat,400,0.539,1
P14,stim1,right,left,incomp,400,0.352,0
P14,stim7,right,left,incomp,400,0.667,1
P14,stim3,right,right,compat,800,0.41,1
P14,arrow,right,left,incomp,800,0.395,1
P14,arrow,right,right,compat,800,0.405,1
P14,stim5,right,left,incomp,400,0.503,1
P14,stim2,right,left,incomp,800,0.541,1
P14,arrow,right,right,compat,400,0.433,0
P14,stim5,left,left,compat,800,0.378,1
P14,arrow,right,right,compat,800,0.484,1
P14,stim2,right,right,compat,800,0.555,1
P14,arrow,left,left,compat,400,0.623,1
P14,stim2,left,right,incomp,400,0.44,1
P14,stim5,right,left,incomp,800,0.408,1
P14,stim7,right,right,compat,800,0.41,0
P14,arrow,left,left,compat,800,0.603,1
P14,arrow,left,right,incomp,800,0.454,1
P14,arrow,right,right,compat,400,0.613,1
P14,arrow,right,left,incomp,800,0.374,0
P14,arrow,right,left,incomp,400,0.665,1
P14,stim2,left,left,compat,800,0.472,1
P14,arrow,left,right,incomp,800,0.512,1
P14,stim2,left,right,incomp,800,0.66,1
P14,stim3,left,right,incomp,400,0.603,1
P14,stim8,left,left,compat,400,0.453,1
P14,arrow,left,right,incomp,800,0.413,1
P14,stim6,left,left,compat,400,0.469,1
P14,arrow,left,left,compat,800,0.573,1
P14,stim5,right,right,compat,400,0.519,1
P14,arrow,right,left,incomp,400,0.516,1
P14,arrow,left,right,incomp,800,0.506,1
P14,stim8,right,right,compat,400,0.439,1
P14,arrow,right,left,incomp,400,0.583,1
P14,arrow,left,left,compat,800,0.514,1
P14,arrow,left,right,incomp,400,0.439,0
P14,arrow,left,right,incomp,400,0.623,1
P14,stim8,left,left,compat,800,0.536,1
P14,arrow,right,left,incomp,800,0.445,1
P14,stim4,right,right,compat,400,0.421,1
P14,arrow,right,right,compat,400,0.572,1
P14,arrow,left,right,incomp,400,0.488,1
P14,arrow,left,left,compat,800,0.47,1
P14,stim1,right,right,compat,800,0.438,1
P14,stim7,right,left,incomp,800,0.43,1
P14,arrow,left,left,compat,400,0.639,1
P14,stim4,left,right,incomp,400,0.598,1
P14,stim3,right,right,compat,400,0.416,0
P14,stim4,left,left,compat,800,0.849,1
P14,stim7,left,right,incomp,800,0.457,1
P14,arrow,right,right,compat,400,0.656,1
P14,arrow,left,right,incomp,800,0.464,1
P14,arrow,right,left,incomp,800,0.519,1
P14,arrow,right,left,incomp,400,0.62,1
P14,stim6,right,left,incomp,800,0.414,0
P14,stim3,right,left,incomp,400,0.566,1
P14,stim2,left,left,compat,400,0.505,1
P14,stim5,left,right,incomp,400,0.359,1
P14,arrow,right,right,compat,400,0.435,1
P14,arrow,right,left,incomp,400,0.402,0
P14,stim6,left,right,incomp,400,0.468,1
P14,arrow,left,left,compat,800,0.499,1
P14,arrow,right,right,compat,800,0.593,1
P14,stim8,left,right,incomp,400,0.507,1
P14,stim3,left,right,incomp,800,0.457,1
P14,arrow,right,right,compat,400,0.481,1
P14,arrow,left,left,compat,400,0.398,1
P14,arrow,left,left,compat,400,0.528,1
P14,stim1,left,left,compat,800,0.525,0
P14,stim1,right,left,incomp,800,0.594,1
P14,arrow,left,left,compat,800,0.637,1
P14,stim5,left,left,compat,400,0.51,1
P14,stim5,right,right,compat,800,0.427,1
P14,arrow,right,left,incomp,800,0.5,1
P14,stim8,right,right,compat,800,0.386,1
P14,arrow,left,right,incomp,800,0.523,1
P14,arrow,left,left,compat,400,0.393,1
P14,stim1,right,right,compat,400,0.525,1
P14,arrow,left,right,incomp,400,0.561,1
P14,arrow,right,right,compat,800,0.421,1
P14,stim3,right,left,incomp,800,0.405,1
P14,arrow,left,left,compat,800,0.329,1
P14,arrow,right,right,compat,800,0.509,1
P14,arrow,right,right,compat,800,0.539,1
P14,arrow,right,left,incomp,400,0.455,1
P14,arrow,right,right,compat,400,0.391,1
P14,stim7,left,right,incomp,400,0.448,1
P14,arrow,left,right,incomp,400,0.512,1
P14,arrow,left,right,incomp,400,0.532,1
P14,arrow,right,left,incomp,800,0.545,1
P14,arrow,left,right,incomp,400,0.573,1
P14,stim1,left,left,compat,400,0.696,1
P14,stim6,left,right,incomp,800,0.495,1
P14,stim2,right,left,incomp,400,0.571,1
P14,stim4,right,left,incomp,800,0.527,1
P14,stim6,right,right,compat,800,0.411,1
P14,stim1,left,right,incomp,400,0.541,1
P14,arrow,right,right,compat,800,0.465,1
P14,stim1,left,right,incomp,800,0.576,1
P14,stim8,right,left,incomp,800,0.532,1
P14,arrow,left,right,incomp,800,0.481,1
P14,arrow,right,left,incomp,800,0.567,1
P14,arrow,right,right,compat,400,0.474,1
P14,arrow,left,right,incomp,400,0.345,1
P14,stim6,right,left,incomp,400,0.373,0
P14,stim7,left,left,compat,800,0.625,1
P14,stim4,right,left,incomp,400,0.593,1
P14,stim6,right,right,compat,400,0.643,1
P14,arrow,left,right,incomp,800,0.547,1
P14,stim3,left,left,compat,400,0.624,1
P14,stim8,right,left,incomp,400,0.486,1
P14,arrow,right,right,compat,800,0.751,1
P14,stim4,left,right,incomp,800,0.89,1
P14,stim5,left,right,incomp,800,0.609,1
P14,arrow,right,left,incomp,400,0.419,1
P14,arrow,left,left,compat,400,0.515,1
P14,arrow,left,left,compat,400,0.64,1
P14,stim8,left,right,incomp,800,0.529,1
P14,arrow,right,left,incomp,400,0.437,1
P14,stim3,left,left,compat,800,0.525,1
P15,stim8,left,left,compat,400,0.534,1
P15,arrow,right,right,compat,800,0.418,1
P15,stim8,right,right,compat,800,0.396,1
P15,stim7,right,left,incomp,400,0.405,1
P15,arrow,left,left,compat,800,0.423,1
P15,stim5,right,left,incomp,800,0.424,1
P15,arrow,right,left,incomp,800,0.498,1
P15,stim2,right,left,incomp,800,0.768,1
P15,arrow,right,left,incomp,400,0.475,1
P15,stim1,left,left,compat,400,0.41,0
P15,stim3,left,left,compat,800,0.419,1
P15,stim7,right,right,compat,400,0.421,1
P15,arrow,left,left,compat,400,0.462,1
P15,stim3,right,left,incomp,800,0.508,1
P15,arrow,right,right,compat,800,0.434,1
P15,arrow,left,right,incomp,800,0.404,1
P15,stim6,left,left,compat,800,0.422,1
P15,arrow,right,left,incomp,400,0.558,1
P15,stim2,left,left,compat,800,0.435,1
P15,arrow,right,left,incomp,800,0.299,1
P15,stim3,left,right,incomp,800,0.369,0
P15,stim6,left,right,incomp,400,0.467,0
P15,arrow,left,right,incomp,400,0.339,1
P15,stim3,left,left,compat,400,0.376,1
P15,arrow,left,left,compat,400,0.482,1
P15,arrow,right,left,incomp,800,0.433,1
P15,arrow,right,left,incomp,800,0.442,1
P15,stim6,right,left,incomp,400,0.386,1
P15,stim6,right,right,compat,400,0.628,1
P15,arrow,left,left,compat,400,0.429,1
P15,stim2,right,right,compat,400,0.421,1
P15,arrow,right,left,incomp,400,0.43,1
P15,arrow,left,left,compat,800,0.515,1
P15,arrow,left,left,compat,800,0.408,1
P15,arrow,right,left,incomp,400,0.37,1
P15,stim3,right,left,incomp,400,0.357,1
P15,arrow,right,right,compat,400,0.416,1
P15,stim4,right,right,compat,400,0.346,1
P15,arrow,left,left,compat,800,0.397,1
P15,stim8,right,left,incomp,800,0.367,1
P15,arrow,right,right,compat,400,0.443,0
P15,arrow,right,right,compat,400,0.467,1
P15,arrow,left,right,incomp,800,0.674,1
P15,arrow,right,left,incomp,400,0.504,1
P15,stim2,right,left,incomp,400,0.47,1
P15,arrow,left,left,compat,400,0.341,0
P15,stim5,right,right,compat,400,0.465,1
P15,stim6,left,left,compat,400,0.592,1
P15,arrow,left,right,incomp,800,0.555,1
P15,stim8,left,right,incomp,800,0.494,1
P15,stim8,right,right,compat,400,0.468,1
P15,arrow,left,left,compat,400,0.348,1
P15,arrow,right,left,incomp,400,0.383,0
P15,stim2,left,right,incomp,800,0.418,1
P15,arrow,left,right,incomp,400,0.571,1
P15,stim1,right,right,compat,800,0.462,1
P15,stim1,right,left,incomp,400,0.445,1
P15,arrow,right,right,compat,400,0.381,1
P15,arrow,right,right,compat,800,0.312,0
P15,arrow,right,right,compat,800,0.413,1
P15,arrow,left,right,incomp,800,0.366,1
P15,arrow,left,left,compat,400,0.393,1
P15,stim4,left,right,incomp,400,0.419,1
P15,stim5,right,left,incomp,400,0.461,0
P15,arrow,right,right,compat,800,0.32,0
P15,stim8,right,left,incomp,400,0.517,1
P15,arrow,left,right,incomp,800,0.45,1
P15,stim8,left,left,compat,800,0.426,1
P15,arrow,left,right,incomp,800,0.476,1
P15,stim1,left,left,compat,800,0.395,1
P15,stim8,left,right,incomp,400,0.476,1
P15,arrow,left,left,compat,800,0.476,1
P15,arrow,left,right,incomp,400,0.507,1
P15,arrow,left,left,compat,800,0.417,1
P15,stim7,left,right,incomp,800,0.377,1
P15,stim4,left,left,compat,400,0.453,1
P15,arrow,left,left,compat,400,0.508,1
P15,stim7,left,left,compat,400,0.386,0
P15,arrow,left,right,incomp,400,0.516,1
P15,stim3,left,right,incomp,400,0.417,0
P15,stim5,right,right,compat,800,0.546,1
P15,stim3,right,right,compat,800,0.374,1
P15,stim2,left,right,incomp,400,0.625,0
P15,arrow,left,left,compat,800,0.53,1
P15,arrow,right,left,incomp,400,0.518,1
P15,arrow,right,right,compat,800,0.507,1
P15,arrow,left,right,incomp,400,0.561,1
P15,stim1,left,right,incomp,400,0.461,1
P15,stim2,right,right,compat,800,0.5,1
P15,stim5,left,left,compat,800,0.466,1
P15,stim4,right,left,incomp,400,0.577,1
P15,arrow,left,left,compat,800,0.525,1
P15,stim6,right,left,incomp,800,0.361,1
P15,stim5,left,left,compat,400,0.412,1
P15,arrow,right,left,incomp,400,0.453,1
P15,arrow,right,right,compat,800,0.318,1
P15,stim1,left,right,incomp,800,0.564,1
P15,arrow,left,right,incomp,800,0.478,1
P15,arrow,right,left,incomp,800,0.413,1
P15,stim7,right,left,incomp,800,0.534,1
P15,stim1,right,left,incomp,800,0.539,1
P15,arrow,right,right,compat,400,0.575,1
P15,stim4,right,right,compat,800,0.586,1
P15,arrow,right,right,compat,400,0.429,1
P15,arrow,left,left,compat,400,0.453,1
P15,stim1,right,right,compat,400,0.365,1
P15,stim4,left,right,incomp,800,0.455,1
P15,stim6,left,right,incomp,800,0.448,1
P15,stim2,left,left,compat,400,0.479,1
P15,arrow,left,right,incomp,400,0.477,1
P15,arrow,right,left,incomp,800,0.42,1
P15,stim4,left,left,compat,800,0.541,1
P15,stim4,right,left,incomp,800,0.466,1
P15,arrow,right,right,compat,400,0.457,1
P15,stim7,left,left,compat,800,0.434,1
P15,stim7,right,right,compat,800,0.578,1
P15,stim5,left,right,incomp,800,0.596,1
P15,arrow,right,left,incomp,800,0.502,1
P15,arrow,left,right,incomp,400,0.563,1
P15,stim7,left,right,incomp,400,0.534,1
P15,arrow,left,right,incomp,400,0.434,1
P15,stim6,right,right,compat,800,0.475,1
P15,arrow,right,left,incomp,800,0.458,1
P15,stim5,left,right,incomp,400,0.498,1
P15,stim3,right,right,compat,400,0.432,1
P15,arrow,right,right,compat,400,0.432,1
P15,arrow,right,right,compat,800,0.48,1
P15,arrow,left,right,incomp,800,0.671,1
P15,arrow,left,left,compat,400,0.549,1
P15,arrow,left,left,compat,800,0.576,1
P15,stim2,right,right,compat,800,0.5,1
P15,stim6,left,right,incomp,400,0.457,1
P15,arrow,right,left,incomp,800,0.353,1
P15,stim8,left,right,incomp,400,0.452,1
P15,stim6,right,right,compat,400,0.381,1
P15,stim4,right,left,incomp,400,0.502,1
P15,stim3,left,left,compat,400,0.636,1
P15,stim3,right,left,incomp,400,0.381,0
P15,arrow,left,right,incomp,800,0.583,1
P15,arrow,right,left,incomp,400,0.473,1
P15,arrow,right,left,incomp,400,0.52,1
P15,arrow,left,left,compat,800,0.438,0
P15,stim8,right,left,incomp,800,0.479,1
P15,stim5,right,left,incomp,400,0.485,1
P15,stim6,right,right,compat,800,0.363,1
P15,stim5,left,right,incomp,800,0.51,1
P15,stim4,right,left,incomp,800,0.492,1
P15,arrow,left,right,incomp,800,0.522,1
P15,stim7,right,left,incomp,400,0.616,1
P15,arrow,right,right,compat,800,0.377,1
P15,arrow,right,right,compat,800,0.477,0
P15,stim6,right,left,incomp,800,0.363,1
P15,arrow,left,right,incomp,800,0.464,1
P15,arrow,right,right,compat,400,0.501,1
P15,stim4,left,right,incomp,800,0.554,1
P15,arrow,right,left,incomp,800,0.534,1
P15,stim4,right,right,compat,800,0.469,1
P15,stim1,left,left,compat,800,0.538,1
P15,stim2,left,left,compat,800,0.542,1
P15,arrow,right,right,compat,800,0.581,1
P15,stim5,left,left,compat,800,0.744,1
P15,stim8,right,right,compat,400,0.493,1
P15,arrow,left,right,incomp,800,0.57,1
P15,arrow,right,left,incomp,400,0.582,1
P15,stim7,left,right,incomp,400,0.455,1
P15,stim5,right,right,compat,800,0.552,1
P15,arrow,right,right,compat,400,0.474,1
P15,stim3,right,right,compat,800,0.65,1
P15,arrow,right,right,compat,400,0.507,1
P15,stim4,left,left,compat,800,0.52,1
P15,stim3,left,left,compat,800,0.517,1
P15,stim4,left,right,incomp,400,0.634,1
P15,arrow,right,left,incomp,800,0.458,1
P15,stim2,right,left,incomp,400,0.507,1
P15,stim3,left,right,incomp,400,0.719,1
P15,stim8,left,left,compat,400,0.452,1
P15,stim2,left,right,incomp,400,0.5,1
P15,stim5,right,right,compat,400,0.521,1
P15,arrow,right,right,compat,400,0.51,1
P15,stim6,left,left,compat,800,0.572,1
P15,arrow,right,right,compat,400,0.495,1
P15,arrow,left,left,compat,400,0.477,1
P15,stim2,right,right,compat,400,0.459,1
P15,arrow,left,right,incomp,800,0.539,1
P15,arrow,left,left,compat,800,0.496,1
P15,arrow,right,left,incomp,400,0.397,1
P15,arrow,right,right,compat,800,0.385,1
P15,stim1,left,right,incomp,400,0.402,1
P15,stim2,left,left,compat,400,0.468,0
P15,arrow,right,left,incomp,800,0.45,1
P15,arrow,left,right,incomp,800,0.523,1
P15,stim1,right,right,compat,400,0.504,1
P15,stim8,left,right,incomp,800,0.419,1
P15,stim7,right,right,compat,400,0.42,1
P15,stim1,left,left,compat,400,0.374,1
P15,arrow,left,left,compat,400,0.791,1
P15,stim8,right,right,compat,800,0.458,1
P15,arrow,right,left,incomp,400,0.506,1
P15,arrow,left,right,incomp,400,0.448,1
P15,stim7,left,right,incomp,800,0.375,1
P15,arrow,right,right,compat,800,0.506,1
P15,arrow,left,left,compat,800,0.416,1
P15,stim1,left,right,incomp,800,0.378,1
P15,arrow,left,right,incomp,800,0.605,1
P15,arrow,left,left,compat,400,0.487,1
P15,arrow,left,right,incomp,400,0.541,1
P15,arrow,left,left,compat,800,0.561,1
P15,arrow,right,right,compat,800,0.437,1
P15,arrow,right,right,compat,800,0.43,1
P15,arrow,right,right,compat,400,0.453,1
P15,arrow,right,right,compat,400,0.294,1
P15,arrow,left,right,incomp,800,0.54,1
P15,stim4,right,right,compat,400,0.521,1
P15,stim7,right,right,compat,800,0.493,1
P15,stim7,left,left,compat,400,0.604,1
P15,arrow,right,right,compat,400,0.533,1
P15,arrow,left,left,compat,400,0.465,1
P15,stim2,left,right,incomp,800,0.536,1
P15,arrow,right,left,incomp,400,0.453,1
P15,arrow,right,left,incomp,800,0.572,1
P15,arrow,left,right,incomp,400,0.535,1
P15,stim6,right,left,incomp,400,0.787,1
P15,stim1,right,left,incomp,800,0.453,1
P15,arrow,left,right,incomp,400,0.581,1
P15,stim5,left,left,compat,400,0.415,1
P15,stim5,right,left,incomp,800,0.32,1
P15,stim7,left,left,compat,800,0.461,1
P15,stim3,left,right,incomp,800,0.493,1
P15,arrow,right,left,incomp,400,0.579,0
P15,stim3,right,left,incomp,800,0.485,1
P15,stim2,right,left,incomp,800,0.421,1
P15,arrow,left,left,compat,400,0.406,1
P15,arrow,right,left,incomp,800,0.48,1
P15,arrow,left,right,incomp,400,0.526,1
P15,arrow,right,left,incomp,800,0.483,1
P15,arrow,left,right,incomp,400,0.505,1
P15,arrow,left,left,compat,800,0.495,1
P15,stim8,right,left,incomp,400,0.429,1
P15,arrow,left,right,incomp,400,0.478,0
P15,stim6,left,right,incomp,800,0.517,1
P15,stim8,left,left,compat,800,0.475,1
P15,stim4,left,left,compat,400,0.561,1
P15,arrow,left,left,compat,400,0.42,1
P15,arrow,left,left,compat,800,0.469,1
P15,stim6,left,left,compat,400,0.469,1
P15,stim1,right,right,compat,800,0.428,1
P15,arrow,left,left,compat,800,0.494,1
P15,stim7,right,left,incomp,800,0.508,1
P15,arrow,right,left,incomp,400,0.466,1
P15,arrow,right,left,incomp,800,0.409,1
P15,arrow,left,left,compat,400,0.499,1
P15,stim3,right,right,compat,400,0.552,1
P15,arrow,left,right,incomp,400,0.516,1
P15,arrow,right,right,compat,800,0.569,1
P15,stim5,left,right,incomp,400,0.507,1
P15,stim1,right,left,incomp,400,0.536,1
P16,arrow,right,left,incomp,400,0.57,1
P16,stim7,left,left,compat,400,0.46,1
P16,stim2,left,left,compat,400,0.588,1
P16,stim4,right,right,compat,400,0.486,1
P16,stim5,right,left,incomp,400,0.749,1
P16,arrow,right,right,compat,800,0.448,1
P16,stim1,left,left,compat,400,0.504,1
P16,arrow,left,left,compat,400,0.557,1
P16,arrow,right,left,incomp,400,0.44,1
P16,arrow,right,right,compat,400,0.569,1
P16,arrow,left,left,compat,400,0.451,1
P16,stim2,left,left,compat,800,0.595,1
P16,stim4,left,left,compat,400,0.533,1
P16,arrow,left,right,incomp,800,0.482,1
P16,arrow,right,right,compat,800,0.448,1
P16,arrow,left,left,compat,400,0.503,1
P16,arrow,right,left,incomp,400,0.678,1
P16,stim2,right,right,compat,400,0.66,1
P16,stim8,left,left,compat,800,0.5,1
P16,stim6,right,left,incomp,400,0.513,1
P16,stim5,left,right,incomp,400,0.43,1
P16,stim8,right,right,compat,800,0.335,1
P16,arrow,left,left,compat,800,0.436,0
P16,arrow,right,left,incomp,800,0.564,1
P16,stim8,right,right,compat,400,0.519,1
P16,arrow,left,right,incomp,400,0.476,1
P16,stim2,right,right,compat,800,0.523,1
P16,stim7,left,left,compat,800,0.417,1
P16,arrow,right,right,compat,800,0.426,1
P16,arrow,right,right,compat,400,0.323,1
P16,arrow,right,left,incomp,400,0.464,1
P16,arrow,left,right,incomp,800,0.519,1
P16,stim1,right,left,incomp,400,0.645,1
P16,stim5,right,left,incomp,800,0.526,1
P16,stim1,left,right,incomp,400,0.45,1
P16,arrow,right,left,incomp,800,0.539,1
P16,stim5,left,right,incomp,800,0.487,1
P16,stim2,right,left,incomp,400,0.621,1
P16,arrow,right,left,incomp,400,0.574,1
P16,stim3,right,left,incomp,400,0.449,1
P16,arrow,left,right,incomp,800,0.689,1
P16,stim7,right,right,compat,800,0.303,1
P16,arrow,left,left,compat,800,0.477,1
P16,arrow,right,left,incomp,400,0.46,0
P16,stim6,right,right,compat,400,0.668,1
P16,arrow,left,right,incomp,400,0.514,1
P16,stim3,left,left,compat,400,0.615,1
P16,stim6,right,right,compat,800,0.592,1
P16,arrow,left,left,compat,800,0.411,1
P16,stim5,right,right,compat,800,0.685,1
P16,arrow,left,right,incomp,800,0.635,1
P16,stim4,left,left,compat,800,0.396,1
P16,stim6,left,right,incomp,800,0.518,1
P16,arrow,right,left,incomp,400,0.61,1
P16,stim6,left,left,compat,400,0.491,1
P16,arrow,right,left,incomp,800,0.459,1
P16,arrow,left,left,compat,400,0.715,1
P16,arrow,left,left,compat,400,0.398,1
P16,arrow,right,left,incomp,800,0.497,1
P16,arrow,right,left,incomp,800,0.591,1
P16,arrow,right,right,compat,800,0.473,1
P16,arrow,left,left,compat,800,0.376,1
P16,arrow,right,right,compat,800,0.555,1
P16,stim2,left,right,incomp,800,0.439,1
P16,arrow,left,left,compat,800,0.697,1
P16,stim4,left,right,incomp,800,0.376,1
P16,arrow,left,right,incomp,800,0.458,1
P16,stim5,right,right,compat,400,0.49,1
P16,stim1,right,right,compat,400,0.416,1
P16,stim5,left,left,compat,400,0.505,1
P16,arrow,right,right,compat,400,0.526,1
P16,stim6,left,right,incomp,400,0.451,1
P16,arrow,right,left,incomp,800,0.594,1
P16,arrow,right,left,incomp,400,0.637,1
P16,arrow,left,left,compat,400,0.421,1
P16,stim5,left,left,compat,800,0.423,1
P16,stim8,left,right,incomp,400,0.575,1
P16,stim1,left,left,compat,800,0.562,1
P16,arrow,left,right,incomp,400,0.51,1
P16,stim4,right,right,compat,800,0.459,1
P16,arrow,left,left,compat,400,0.731,1
P16,arrow,left,right,incomp,400,0.646,1
P16,arrow,left,right,incomp,400,0.703,1
P16,arrow,right,left,incomp,800,0.493,1
P16,arrow,left,right,incomp,400,0.611,1
P16,stim8,left,right,incomp,800,0.732,1
P16,stim7,right,right,compat,400,1.128,1
P16,arrow,left,right,incomp,400,0.461,1
P16,stim8,right,left,incomp,800,0.54,1
P16,stim4,left,right,incomp,400,0.441,1
P16,arrow,right,right,compat,400,0.457,1
P16,stim1,left,right,incomp,800,0.673,1
P16,stim6,right,left,incomp,800,0.544,1
P16,stim7,right,left,incomp,800,0.525,1
P16,stim1,right,right,compat,800,0.482,1
P16,arrow,right,right,compat,800,0.551,1
P16,arrow,left,right,incomp,800,0.558,1
P16,stim2,right,left,incomp,800,0.441,1
P16,stim3,right,right,compat,800,0.634,1
P16,stim3,right,left,incomp,800,0.61,1
P16,stim1,right,left,incomp,800,0.668,1
P16,stim3,right,right,compat,400,0.482,1
P16,arrow,left,left,compat,400,0.648,1
P16,arrow,left,right,incomp,800,0.505,1
P16,arrow,right,right,compat,400,0.518,1
P16,arrow,right,right,compat,800,0.419,1
P16,stim3,left,right,incomp,800,0.452,0
P16,stim7,right,left,incomp,400,0.54,1
P16,arrow,left,left,compat,800,0.425,1
P16,arrow,left,left,compat,800,0.362,1
P16,arrow,right,right,compat,400,0.526,1
P16,stim7,left,right,incomp,400,0.418,1
P16,stim8,right,left,incomp,400,0.53,1
P16,arrow,left,right,incomp,800,0.367,1
